Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4i2oRvKQgQfZ3u6lpRincC,"The Streets - Re-Twist","Ghetto Heisman [International Version (Explicit)]","WC;Snoop Dogg;Nate Dogg",2002-01-01,227866,0,true,111573307,2016-06-08T14:20:38Z,"hip hop de la costa oeste,g-funk,rap gangster,hip hop old school,hip hop,rap","Def Jam Recordings",0.92,0.81,4,-2.899,0,0.118,0.167,0.00396,0.0929,0.614,97.12,4
spotify:track:40VpMYDhTMvr4XXSVXmVvl,"Music Evolution","Music Evolution","Buckshot LeFonque",1997-05-19,299066,41,false,111573307,2016-06-08T14:21:54Z,"jazz rap,acid jazz","Columbia",0.841,0.535,10,-12.194,0,0.365,0.0811,0.0035,0.112,0.686,93.434,4
spotify:track:7DrVtSRGy2cG0C8U3NMT9Z,"Weekend Jumpoff","Kevin Michael","Kevin Michael",2007-10-02,200760,3,true,111573307,2016-07-03T00:21:47Z,"","Downtown Recordings/Atl",0.713,0.585,2,-7.001,0,0.163,0.149,0.0000029,0.154,0.541,103.985,4
spotify:track:5vVGNJTFUrDiZH6OUyQxul,"4u","Deadroses","blackbear",2015-02-14,158571,0,true,111573307,2016-07-12T20:07:51Z,"","Beartrap",0.776,0.513,5,-6.757,1,0.0872,0.392,0,0.0642,0.813,153.934,4
spotify:track:1bnXlFQ1CqxpEUQlwuGIrY,"Used to Fancy Ya","New Touch To An Old School Recipe","AshleyI",2012-10-31,221387,0,true,111573307,2016-07-12T20:18:06Z,"","Do It Ya Self Entertainment",0.854,0.308,7,-16.283,1,0.365,0.457,0,0.93,0.776,90.597,4
spotify:track:42u3i0eqA0VXM07io4Qyo7,"Friday","New Touch To An Old School Recipe","AshleyI",2012-10-31,224417,0,true,111573307,2016-07-12T20:18:16Z,"","Do It Ya Self Entertainment",0.748,0.639,0,-12.498,1,0.219,0.00203,0,0.0944,0.555,136.886,4
spotify:track:6nlOCm72lxD0fCiZGeei5r,"Jeje","Jeje","DJ Xclusive;Wizkid",2014-06-09,236329,26,false,111573307,2016-08-04T17:09:34Z,"azonto,afrobeats,afrobeat,gqom,afropop,afroswing,r&b afro,afropiano","SDX",0.811,0.93,1,-3.012,0,0.209,0.398,0,0.304,0.965,127.989,4
spotify:track:0KkedDWTjsqE6F0NydY7Vq,"Paranoid (feat. Trey Songz, French Montana & DJ Mustard) - Remix","Beach House EP","Ty Dolla $ign;Trey Songz;French Montana;Mustard",2014-01-21,281773,43,true,111573307,2016-08-10T22:07:08Z,"trap soul,r&b","Atlantic Records",0.813,0.409,6,-10.602,1,0.211,0.00533,0,0.133,0.283,97.431,4
spotify:track:2BFeLCEDQBecReNuLbOHoQ,"Blue Hunnids","Blue Hunnids (feat. P-Lo) - Single","Kool John;P-Lo",2015-03-02,196905,50,true,111573307,2016-08-06T21:15:39Z,"hyphy","Shmoplife Entertainment",0.901,0.249,11,-8.694,1,0.218,0.0228,0.00408,0.107,0.132,144.006,4
spotify:track:07J4gvixM0ksqSpgDw15J1,"U Guessed It","U Guessed It (feat. 2 Chainz) - Single","OG Maco;2 Chainz",2014-09-26,209295,34,true,111573307,2016-08-06T21:26:05Z,"hip hop sureño americano,rap","Quality Control / OG Maco",0.88,0.346,1,-9.145,1,0.339,0.0282,0,0.0707,0.206,119.966,4
spotify:track:4hJQqWczg47hM9zmTY41x6,"Dabb On Em","Dabb On Em","Big Will",2015-11-20,205871,0,true,111573307,2016-08-06T21:35:54Z,"","eOne Music",0.847,0.797,0,-4.863,0,0.149,0.389,0,0.247,0.428,129.945,4
spotify:track:376KnY4TrgBITxjlnbnmIy,"Cut It (feat. Young Dolph)","Cut It (feat. Young Dolph)","O.T. Genasis;Young Dolph",2015-09-25,222600,62,true,111573307,2016-08-06T21:36:24Z,"hip hop sureño americano,trap","The Conglomerate Entertainment/Atlantc Records",0.875,0.673,7,-4.184,1,0.0932,0.135,0,0.292,0.231,130,4
spotify:track:2apxAuaiBo2HnWvcpa8l0t,"Walk Thru","I Promise I Will Never Stop Going In","Rich Homie Quan;JasonMartin",2014-03-25,156733,17,false,111573307,2016-08-06T21:37:32Z,"hip hop sureño americano,hyphy,hip hop de la costa oeste","Stacking Sterling",0.688,0.58,11,-7.438,0,0.292,0.447,0,0.191,0.546,92.021,4
spotify:track:46MFlm7p0Vqd0eXmLtDlN4,"100 (feat. Drake)","The Documentary 2","The Game;Drake",2015-10-09,334360,0,true,111573307,2016-08-25T20:00:51Z,"hip hop de la costa oeste,hip hop old school,rap gangster,hip hop,rap","eOne Music",0.801,0.521,4,-9.871,0,0.28,0.0136,0,0.179,0.412,108.025,4
spotify:track:78RKSc3n5VaagCv2bqk20k,"Non Stop","Sex, Love & Reggae","Gyptian",2013-10-25,177173,53,false,111573307,2016-08-25T20:01:49Z,"dancehall,reggae,soca,lovers rock,ragga","VP Records",0.728,0.797,2,-3.975,1,0.125,0.0112,0.00000671,0.154,0.363,105.787,4
spotify:track:2WLpYiWNYtHeS5izWhrh6Q,"Skelewu","Best Of Davido","Davido",2020-02-05,190295,0,false,111573307,2016-09-18T14:23:20Z,"afrobeats,afrobeat,afropop,afropiano,azonto,amapiano,hiplife,afroswing,r&b afro","HKN Music",0.83,0.859,10,-3.514,0,0.0865,0.147,0.00000323,0.061,0.826,121.01,4
spotify:track:1ZcYV3MguzpTM3m9hCyzUx,"Can't You See","Total (Explicit Version)","Total;The Notorious B.I.G.",1996-01-01,281866,0,true,111573307,2016-09-18T14:24:13Z,"r&b,new jack swing,hip hop old school,rap gangster,hip hop de la costa este,hip hop","Universal Music GmbH",0.748,0.58,8,-9.394,0,0.0542,0.174,0.0000134,0.309,0.805,86.271,4
