Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:423EcxblW9F4nnQkqcqMlK,"Deja Vu (feat. JAY-Z)","B'Day Deluxe Edition","Beyoncé;JAŸ-Z",2007-05-29,240280,68,false,111573307,2014-12-09T17:39:45Z,"hip hop,hip hop de la costa este,rap","Columbia",0.644,0.746,7,-4.941,1,0.341,0.0071,0.0000122,0.0743,0.355,105.253,4
spotify:track:6281LdA2cVFwVM0xC5cqA8,"The Choice Is Yours","The Document II","Black Sheep",2003-06-23,211360,0,false,111573307,2014-12-09T17:40:20Z,"ska punk","Illicit Recordings",0.879,0.847,10,-6.76,0,0.243,0.0447,0,0.32,0.711,101.397,4
spotify:track:6R9bdvExOZiLrwmBkXsPGr,"Ride Wit Me","Country Grammar","Nelly;City Spud",2000-06-27,291781,7,true,111573307,2014-12-09T17:40:33Z,"hip hop country","Universal Music Group",0.85,0.7,7,-6.49,1,0.0478,0.0616,0.0000018,0.244,0.722,101.875,4
spotify:track:6hKekKVnxtxE64Z3UUvamu,"Move (If You Wanna)","Move (If You Wanna)","MiMS",2008,191840,0,false,111573307,2014-12-09T17:40:48Z,"","Capitol Records",0.655,0.633,7,-6.325,1,0.377,0.0197,0.00000352,0.0571,0.722,81.188,4
spotify:track:1czXAuXNIGMhEkeSl08C5W,"The Way You Move (feat. Sleepy Brown) - Radio Mix","Speakerboxxx/The Love Below","Outkast;Sleepy Brown",2003-09-23,233960,0,false,111573307,2014-12-09T17:40:57Z,"hip hop sureño americano,hip hop","Arista",0.869,0.608,5,-4.866,0,0.0474,0.137,0.0000871,0.0624,0.627,125.992,4
spotify:track:4kO9tbzDOHwTXwRrFTKkTi,"Bag Lady","The Ultimate Contemporary R&B and Neo-Soul Collection Volume 1","The Hit Co.",2011-01-01,244293,0,false,111573307,2014-12-09T17:41:24Z,"","Planet Music",0.768,0.524,5,-8.934,0,0.138,0.0911,0,0.192,0.679,85.69,4
spotify:track:6xb2e7jrlWH7jthhpPOKfI,"Oops (Oh My)","The Ultimate Contemporary R&B and Neo-Soul Collection Volume 1","The Hit Co.",2011-01-01,239720,0,false,111573307,2014-12-09T17:42:52Z,"","Planet Music",0.738,0.397,7,-12.227,0,0.114,0.254,0.0000483,0.0822,0.778,160.019,4
spotify:track:76fPgZgFqMJql3vOShaidz,"OMG","OMG","USHER;will.i.am",2010-03-12,269733,0,false,111573307,2014-12-09T17:43:08Z,"r&b","LaFace Records",0.782,0.738,4,-5.857,0,0.0343,0.166,0.00000834,0.349,0.311,129.99,4
spotify:track:1A35w9OSTTVXw3c6tj6AiV,"Swagga Like Us - T.I. and Jay-Z feat. Kanye West and Lil' Wayne","Paper Trail","T.I.",2008-09-08,327666,0,true,111573307,2014-12-09T17:43:15Z,"hip hop sureño americano","Grand Hustle/Atlantic",0.58,0.817,4,-5.009,1,0.214,0.00163,0,0.118,0.238,89.008,4
spotify:track:7bchsHDaf9CRoe64ceIDYQ,"Fuck It (I Don't Want You Back)","F**k It","Eamon",2004-01-28,225626,48,true,111573307,2014-12-09T17:43:25Z,"","Jive",0.827,0.612,0,-6.347,0,0.0613,0.1,0.00000433,0.0461,0.516,68.505,4
spotify:track:1TrlqoDy1p0IJNoMjPTPqb,"My Chick Bad","Battle Of The Sexes","Ludacris;Nicki Minaj",2010-01-01,216813,0,true,111573307,2014-12-09T17:43:49Z,"hip hop sureño americano","Universal Music Group",0.627,0.723,1,-6.782,1,0.378,0.172,0,0.468,0.757,84.848,4
spotify:track:7Ajw8dF7TTXKxdBAUThzHL,"Smokin' Weed","Snoop Doggy Dogg","Snoop Dogg",2010-05-04,190173,0,true,111573307,2014-12-09T17:44:07Z,"g-funk,hip hop de la costa oeste,rap gangster,hip hop old school,hip hop,rap","Howie McDuffie Music Group",0.584,0.466,1,-12.141,1,0.307,0.0494,0,0.141,0.444,80.427,4
spotify:track:0DdpxWfVvUGgkJv5536tiF,"Sexy Can I feat. Yung Berg","All I Feel","Ray J",2008-04-08,204040,2,true,111573307,2014-12-09T17:44:20Z,"","Koch Records",0.575,0.684,1,-6.007,1,0.325,0.299,0,0.614,0.926,172.155,4
spotify:track:1QV6tiMFM6fSOKOGLMHYYg,"Poker Face","The Fame","Lady Gaga",2008-01-01,237200,87,true,111573307,2014-12-20T19:40:18Z,"art pop,pop","Streamline/Interscope",0.851,0.806,4,-4.618,1,0.0787,0.119,0.00000172,0.121,0.774,119.001,4
spotify:track:6nYoTBmGFNgfTyRC8x1Fvp,"TiK ToK","Animal","Kesha",2010,199693,2,false,111573307,2014-12-20T19:40:48Z,"","RCA Records Label",0.755,0.832,2,-2.741,0,0.116,0.0746,0.00000127,0.291,0.735,120.032,4
spotify:track:0rXgKeO7DWMiXCmNDhkRdd,"Boom Boom Pow","Boom Boom Pow","Black Eyed Peas",2009-01-01,252040,0,false,111573307,2014-12-20T19:41:13Z,"","Universal Music LLC",0.866,0.857,9,-5.894,1,0.0664,0.13,0.0017,0.131,0.408,130.049,4
spotify:track:5R9a4t5t5O0IsznsrKPVro,"Single Ladies (Put a Ring on It)","I AM...SASHA FIERCE","Beyoncé",2008-11-17,193213,70,false,111573307,2014-12-20T19:42:00Z,"","Music World Music/Columbia",0.426,0.584,1,-5.293,1,0.296,0.0383,0,0.188,0.272,193.437,4
spotify:track:1dzQoRqT5ucxXVaAhTcT0J,"Just Dance","The Fame","Lady Gaga;Colby O'Donis",2008-01-01,241933,86,false,111573307,2014-12-20T19:44:59Z,"art pop,pop","Streamline/Interscope",0.822,0.739,1,-4.541,0,0.0311,0.0264,0.0000428,0.181,0.745,118.99,4
spotify:track:4JehYebiI9JE8sR8MisGVb,"Halo","I AM...SASHA FIERCE","Beyoncé",2008-11-17,261640,77,false,111573307,2014-12-20T19:45:52Z,"","Music World Music/Columbia",0.508,0.72,11,-5.908,0,0.0628,0.272,0,0.0563,0.472,79.983,4
spotify:track:6mxyfdyF4LD7PctU3UNyjF,"Touch The Sky","Late Registration","Kanye West;Lupe Fiasco",2005-01-01,236600,3,true,111573307,2014-12-20T19:46:44Z,"rap","Universal Music Group",0.524,0.845,9,-4.912,1,0.348,0.0115,0,0.434,0.553,98.388,1
spotify:track:2FgkwIXC52sHCbqVL8jE41,"Hey Mama","Late Registration","Kanye West",2005-01-01,305066,0,true,111573307,2014-12-20T19:47:29Z,"rap","Universal Music Group",0.625,0.754,7,-6.993,1,0.189,0.0596,0,0.112,0.357,96.186,4
spotify:track:6YWPPvDvfsUixbZKsdt6fe,"Glamorous","The Dutchess (Explicit Version)","Fergie;Ludacris",2006-01-01,246595,0,true,111573307,2014-12-20T19:48:35Z,"hip hop sureño americano","Universal Music Group",0.811,0.757,0,-6.447,1,0.23,0.298,0,0.103,0.565,130.996,4
spotify:track:7GNV4NJxOytXJ4D9MnvwWn,"London Bridge","The Dutchess (Explicit Version)","Fergie",2006-01-01,241306,0,true,111573307,2014-12-20T19:48:39Z,"","Universal Music Group",0.769,0.609,1,-5.894,1,0.357,0.216,0,0.166,0.633,90.951,4
spotify:track:7Lf7oSEVdzZqTA0kEDSlS5,"Cry Me a River","Justified","Justin Timberlake",2002-11-04,288333,81,false,111573307,2014-12-20T19:49:45Z,"","Jive",0.624,0.654,8,-6.582,0,0.183,0.577,0,0.104,0.564,73.898,4
spotify:track:1AWQoqb9bSvzTjaLralEkT,"Rock Your Body","Justified","Justin Timberlake",2002-11-04,267266,87,false,111573307,2014-12-20T19:49:53Z,"","Jive",0.892,0.714,4,-6.055,0,0.141,0.201,0.000234,0.0521,0.817,100.972,4
spotify:track:3pD0f7hSJg2XdQ6udw5Tey,"What Goes Around.../...Comes Around (Interlude)","FutureSex/LoveSounds","Justin Timberlake",2006-09-12,448573,82,false,111573307,2014-12-20T19:49:56Z,"","Jive",0.687,0.723,7,-4.751,1,0.0709,0.122,0.00102,0.573,0.432,76,4
spotify:track:13X42np3KJr0o2LkK1MG76,"My Love","FutureSex/LoveSounds","Justin Timberlake;T.I.",2006-09-12,276160,0,false,111573307,2014-12-20T19:50:02Z,"hip hop sureño americano","Jive",0.771,0.676,4,-6.018,0,0.223,0.285,0.00000449,0.546,0.804,119.997,4
spotify:track:1P6UUB6YXRywFMo9yS9LeM,"(Oh No) What You Got","Justified","Justin Timberlake",2002-11-04,271333,0,false,111573307,2014-12-20T19:51:44Z,"","Jive",0.815,0.774,3,-6.983,0,0.0742,0.305,0.149,0.16,0.899,92.873,4
spotify:track:1k2NovMHKHhgGsHxg0aYAS,"Dead And Gone - feat. Justin Timberlake","Paper Trail","T.I.;Justin Timberlake",2008-09-08,299746,0,true,111573307,2014-12-20T19:53:49Z,"hip hop sureño americano","Grand Hustle/Atlantic",0.713,0.746,0,-4.99,1,0.259,0.0402,0,0.601,0.47,135.021,4
spotify:track:70cTMpcgWMcR18t9MRJFjB,"I Gotta Feeling","THE E.N.D. (THE ENERGY NEVER DIES) [International Version]","Black Eyed Peas",2009-01-01,289133,9,false,111573307,2014-12-20T19:54:52Z,"","Universal Music Group",0.743,0.766,0,-6.375,1,0.0265,0.0873,0,0.509,0.61,127.96,4
spotify:track:2Y2ud3awMZHDxOCpDebiv3,"Umbrella","Good Girl Gone Bad: Reloaded","Rihanna;JAŸ-Z",2008-06-02,275986,3,false,111573307,2014-12-20T19:55:34Z,"hip hop,hip hop de la costa este,rap","Universal Music Group",0.583,0.829,1,-4.603,1,0.134,0.00864,0,0.0426,0.575,174.028,4
spotify:track:6tXjP6xgPJ7Xr1igrO6bOE,"Don't Stop The Music","Good Girl Gone Bad: Reloaded","Rihanna",2008-06-02,267080,4,false,111573307,2014-12-20T19:55:38Z,"","Universal Music Group",0.835,0.669,6,-5.582,0,0.0643,0.0336,0.0000692,0.0535,0.542,122.668,4
spotify:track:5bXd8zA39HyVPdfcFqR3lK,"Rehab","Good Girl Gone Bad: Reloaded","Rihanna",2008-06-02,294720,0,false,111573307,2014-12-20T19:55:47Z,"","Universal Music Group",0.583,0.792,1,-5.894,1,0.0533,0.00321,0.0000492,0.315,0.397,80.055,4
spotify:track:01BvT9GPtThEzcMxkptkgN,"Disturbia","Good Girl Gone Bad: Reloaded","Rihanna",2008-06-02,238626,2,false,111573307,2014-12-20T19:55:51Z,"","Universal Music Group",0.707,0.813,11,-4.515,0,0.0571,0.0863,0,0.168,0.722,124.921,4
spotify:track:3mmjD9G2HUUzDbFl3NRDLM,"Take A Bow","Good Girl Gone Bad: Reloaded","Rihanna",2008-06-02,229413,0,false,111573307,2014-12-20T19:55:54Z,"","Universal Music Group",0.697,0.467,9,-7.536,1,0.0715,0.248,0,0.0941,0.572,82.081,4
spotify:track:0QQnhWfTBGAzZiTj92fVFn,"Good Girl Gone Bad","Good Girl Gone Bad: Reloaded","Rihanna",2008-06-02,213213,0,false,111573307,2014-12-20T19:56:03Z,"","Universal Music Group",0.708,0.553,5,-6.319,0,0.0262,0.0335,0,0.101,0.589,94.977,4
spotify:track:4789yoeBIsBi6et3z0fyly,"Hate That I Love You","Good Girl Gone Bad: Reloaded","Rihanna;Ne-Yo",2008-06-02,218946,0,false,111573307,2014-12-20T19:56:07Z,"","Universal Music Group",0.637,0.73,5,-5.38,0,0.0874,0.323,0,0.0981,0.732,93.867,4
spotify:track:3m7Fne4xA0bsKzEaWbNucr,"Shut Up And Drive","Good Girl Gone Bad: Reloaded","Rihanna",2008-06-02,212280,1,false,111573307,2014-12-20T19:56:10Z,"","Universal Music Group",0.735,0.826,1,-4.902,1,0.0349,0.00101,0.129,0.197,0.74,132.964,4
spotify:track:3PHYPaguCDKLK1a9cp3uXZ,"Because of You","Breakaway","Kelly Clarkson",2004,219493,0,false,111573307,2014-12-20T19:57:08Z,"navidad","RCA Records Label",0.584,0.583,5,-5.284,0,0.0313,0.248,0,0.124,0.15,139.93,4
spotify:track:6Bo7elbKiRfaHBMJGEBHqF,"Since U Been Gone","Breakaway","Kelly Clarkson",2004,188960,0,false,111573307,2014-12-20T19:57:17Z,"navidad","RCA Records Label",0.663,0.739,9,-5.354,0,0.0322,0.00206,0.0586,0.113,0.382,130.998,4
spotify:track:16GHcGtW9Io7AuVdNmTjv3,"Live Your Life - feat. Rihanna","Paper Trail","T.I.;Rihanna",2008-09-08,338853,5,true,111573307,2014-12-20T19:58:56Z,"hip hop sureño americano","Grand Hustle/Atlantic",0.375,0.862,11,-3.363,0,0.255,0.071,0,0.211,0.478,159.841,4
spotify:track:0CAfXk7DXMnon4gLudAp7J,"Low (feat. T-Pain)","Mail on Sunday","Flo Rida;T-Pain",2008-03-17,231400,88,false,111573307,2014-12-20T19:59:46Z,"","Poe Boy/Atlantic",0.918,0.609,10,-5.64,0,0.0791,0.0928,0,0.139,0.304,128.008,4
spotify:track:6SfbG7V8fKohZiemt1wb8Z,"Je te promets - Down Lo Remix","Je te promets (Down Lo Remix)","Zaho",2009,197973,0,false,111573307,2014-12-20T20:02:40Z,"r&b francés,pop francés,pop urbaine,variété francesa","Parlophone (France)",0.614,0.626,2,-8.191,1,0.0287,0.0466,0,0.328,0.488,72.475,4
spotify:track:1EzrEOXmMH3G43AXT1y7pA,"I'm Yours","We Sing. We Dance. We Steal Things.","Jason Mraz",2008-05-01,242946,86,false,111573307,2014-12-20T20:03:38Z,"pop suave,pop acústico","Atlantic Records/ATG",0.703,0.444,11,-9.331,1,0.0417,0.559,0,0.0973,0.712,150.96,4
spotify:track:0IktbUcnAGrvD03AWnz3Q8,"Lucky","We Sing. We Dance. We Steal Things.","Jason Mraz;Colbie Caillat",2008-05-01,189613,77,false,111573307,2014-12-20T20:03:47Z,"pop suave,pop acústico","Atlantic Records/ATG",0.625,0.414,0,-8.7,1,0.0369,0.294,0,0.151,0.669,130.088,4
spotify:track:5FTCKvxzqy72ceS4Ujux4N,"What's My Name?","Loud","Rihanna;Drake",2010-11-16,263173,71,true,111573307,2014-12-20T20:08:01Z,"rap","Def Jam Recordings",0.692,0.786,2,-2.959,1,0.069,0.23,0,0.0797,0.583,100.025,4
spotify:track:0uIGzK6ukV0A5yWoCxPkRL,"California King Bed","Loud","Rihanna",2010-11-16,251613,66,false,111573307,2014-12-20T20:08:10Z,"","Def Jam Recordings",0.467,0.586,7,-3.942,1,0.0357,0.218,0,0.12,0.318,169.93,4
spotify:track:1Bx0zEdVjkFlV27iKaePug,"Man Down","Loud","Rihanna",2010-11-16,267000,76,true,111573307,2014-12-20T20:08:12Z,"","Def Jam Recordings",0.47,0.904,0,-4.024,0,0.177,0.0436,0,0.0491,0.557,155.789,4
spotify:track:0a2JCinEvl21WeWLJBt7hM,"Skin","Loud","Rihanna",2010-11-16,303733,59,false,111573307,2014-12-20T20:08:22Z,"","Def Jam Recordings",0.637,0.573,7,-6.843,0,0.0449,0.14,0,0.13,0.114,127.003,4
spotify:track:6M6lsQB4OhqL41eld29PeC,"Love The Way You Lie (Part II) - Pt. 2","Loud","Rihanna;Eminem",2010-11-16,296226,72,true,111573307,2014-12-20T20:08:27Z,"rap,hip hop","Def Jam Recordings",0.469,0.833,10,-4.487,1,0.165,0.3,0,0.056,0.402,166.526,4
spotify:track:5hlWtrnVUyAze5WkxF9P56,"Rude Boy","Rated R","Rihanna",2009-11-20,222920,4,true,111573307,2014-12-20T20:09:11Z,"","Universal Music Group",0.563,0.75,11,-4.496,1,0.127,0.113,0,0.0788,0.812,173.906,4
spotify:track:0vU7Vb42qkjeSsmmNG5g3W,"Te Amo","Rated R","Rihanna",2009-11-20,208426,0,true,111573307,2014-12-20T20:09:26Z,"","Universal Music Group",0.567,0.707,8,-5.455,0,0.0818,0.541,0.000176,0.1,0.751,171.916,4
spotify:track:47Slg6LuqLaX0VodpSCvPt,"Just the Way You Are","Doo-Wops & Hooligans","Bruno Mars",2010-05-11,220734,85,false,111573307,2014-12-20T20:18:49Z,"","Elektra (NEK)",0.635,0.841,5,-5.379,1,0.0422,0.0134,0,0.0622,0.424,109.021,4
spotify:track:386RUes7n1uM1yfzgeUuwp,"The Lazy Song","Doo-Wops & Hooligans","Bruno Mars",2010-05-11,189109,84,false,111573307,2014-12-20T20:18:52Z,"","Elektra (NEK)",0.794,0.711,8,-5.124,0,0.0699,0.3,0,0.0955,0.955,174.915,4
spotify:track:6SKwQghsR8AISlxhcwyA9R,"Marry You","Doo-Wops & Hooligans","Bruno Mars",2010-05-11,230192,84,false,111573307,2014-12-20T20:19:05Z,"","Elektra (NEK)",0.621,0.82,10,-4.865,1,0.0367,0.332,0,0.104,0.452,144.905,4
spotify:track:4lLtanYk6tkMvooU0tWzG8,"Grenade","Doo-Wops & Hooligans","Bruno Mars",2010-05-11,222091,84,false,111573307,2014-12-20T20:19:08Z,"","Elektra (NEK)",0.704,0.558,2,-7.273,0,0.0542,0.148,0,0.107,0.245,110.444,4
spotify:track:3B5UbSndRz907IZhhmUfLi,"Count on Me","Doo-Wops & Hooligans","Bruno Mars",2010-05-11,197469,77,false,111573307,2014-12-20T20:19:15Z,"","Elektra (NEK)",0.589,0.389,0,-5.972,1,0.028,0.851,0,0.0772,0.501,89.1,4
