Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:59kfHkLOuu4f4MRgERZ9g4,"One In Rotation + Wide Awake","Stillness In Wonderland","Little Simz;SiR",2017-11-03,235248,0,true,111573307,2026-08-04T19:52:33Z,"r&b alternativo,neo soul","Age 101",0.383,0.536,0,-8.432,0,0.223,0.263,0.000611,0.0624,0.369,88.284,4
spotify:track:4upu85v1yWjnxPWHPkTkFU,"La Belleza","La Belleza","Sen Senra",2025-05-22,199666,29,false,111573307,2026-08-04T19:54:02Z,"","Universal Music Spain S.L.",0.42,0.424,7,-10.837,1,0.0391,0.581,0.000359,0.284,0.341,106.455,3
spotify:track:5ZoDwIP1ntHwciLjydJ8X2,"My Cherie Amour","My Cherie Amour","Stevie Wonder",1969-08-01,173306,69,false,111573307,2026-08-04T19:55:11Z,"motown,soul clásico,soul","Motown",0.574,0.507,6,-11.343,1,0.0258,0.228,0.00000457,0.279,0.514,101.085,4
spotify:track:0gEZ1v0rsSayZBi7qzrRgF,"Grateful","Apologies in Advance","Sylvan LaCue",2018-01-12,231240,0,true,111573307,2026-08-04T20:04:19Z,"","WiseUp & Co. / Blame The Label",0.698,0.54,8,-9.373,0,0.122,0.23,0.000634,0.0821,0.16,136.96,4
spotify:track:4AC2WORf0Pdr145s9ZRtYU,"Garden Kisses","Garden Kisses","Erick Di",2020-11-15,171603,5,false,111573307,2026-08-05T10:35:08Z,"boom bap,trap brasileño","Erick Di",0.551,0.54,2,-7.923,1,0.459,0.268,0.000112,0.128,0.375,135.941,4
spotify:track:4ZQE54bbMxt7qYHEFIN6jH,"Gurififlay","Hipi Hapa Vacilanduki","BEJO",2017-08-20,118309,0,true,111573307,2026-08-07T17:13:06Z,"","Teleyoli Sound Studio",0.566,0.811,3,-6.241,1,0.44,0.527,0,0.172,0.711,147.777,4
spotify:track:2SLwbpExuoBDZBpjfefCtV,"Out of Time","Dawn FM","The Weeknd",2022-01-06,214193,80,false,111573307,2026-08-07T17:20:04Z,"","XO / Republic Records",0.65,0.76,0,-4.422,0,0.0446,0.255,0,0.339,0.838,93.057,4
spotify:track:7MAibcTli4IisCtbHKrGMh,"Leave The Door Open","Leave The Door Open","Bruno Mars;Anderson .Paak;Silk Sonic",2021-03-05,242096,6,false,111573307,2026-08-07T17:21:26Z,"","Aftermath Entertainment/Atlantic",0.586,0.616,5,-7.964,1,0.0324,0.182,0,0.0927,0.719,148.088,4
spotify:track:5F2l8MpjysPrqxk0xq7fiU,"A Little Bit Happy","Lord of the Flies & Birds & Bees","TALK",2023-10-20,195278,64,false,111573307,2026-08-07T17:25:54Z,"","DOOGOOD LTD/Range Music/Capitol Records",0.589,0.685,7,-3.055,1,0.0306,0.363,0,0.148,0.302,111.903,4
spotify:track:1z8nA21pJAQjrc6dwtwFeV,"Hibiscus (feat. Naji)","Hibiscus (feat. Naji)","MadBliss",2016-05-16,178610,0,false,111573307,2026-08-07T17:31:05Z,"","Repost Network",0.578,0.688,5,-6.405,0,0.449,0.443,0,0.598,0.289,89.401,4
spotify:track:3xRH6FPVtheDyNla3T1FE7,"Hrs and Hrs","Public Displays Of Affection","Muni Long",2021-11-19,204316,0,true,111573307,2026-08-07T17:42:23Z,"","Supergiant Records",0.511,0.525,8,-4.595,0,0.183,0.604,0,0.111,0.661,139.885,3
spotify:track:43PuMrRfbyyuz4QpZ3oAwN,"Exchange","T R A P S O U L","Bryson Tiller",2015-10-02,194613,80,true,111573307,2026-08-07T17:46:51Z,"trap soul,r&b","TrapSoul/RCA Records",0.525,0.433,6,-10.598,1,0.185,0.107,0,0.135,0.276,160.108,4
spotify:track:1g1G4MJGIuRMCr5C5qSFHZ,"Les infameux","Les Frères Cueilleurs","Alaclair Ensemble",2016-09-02,274975,24,false,111573307,2026-08-07T17:47:52Z,"rap quebequés,chanson québécois","Disques 7ième Ciel",0.718,0.736,7,-6.228,1,0.346,0.0885,0.000434,0.079,0.396,83.909,4
spotify:track:0nElzVRcJKKeC1RueSm60W,"Left And Right - feat. Method Man And Redman","Voodoo","D'Angelo",2000-01-25,286466,0,true,111573307,2026-08-08T13:16:31Z,"neo soul","Virgin Records",0.842,0.405,1,-9.504,1,0.628,0.219,0,0.368,0.824,91.972,4
spotify:track:7fWotHT92my4vLN713vFTa,"D O D O","Fleur froide - Second état : la cristallisation","Tayc",2021-11-19,179240,0,false,111573307,2026-08-10T10:35:36Z,"r&b francés,pop urbaine,afrobeats,afrobeat","Play Two",0.678,0.646,5,-7.996,0,0.112,0.304,0.000405,0.154,0.582,98.816,4
spotify:track:5Tqzffefo3Ua5G9ScLAnBe,"Todos los Besos","Tras la Máscara","Los Rebujitos",2016-05-20,251440,64,false,111573307,2026-08-10T10:54:54Z,"flamenco,flamenco pop,flamenco urbano","Fods Records",0.505,0.644,7,-4.876,0,0.144,0.845,0,0.0662,0.57,112.88,4
spotify:track:2h5jRJjaApDMiI3vmWPy5f,"Swish","Swish","OXP;Onra;Pomrad;Devin Morrison",2020-05-15,227484,8,false,111573307,2026-08-10T11:27:35Z,"trip hop,nu disco,neo soul","NBN",0.647,0.44,6,-10.695,1,0.0328,0.0629,0.00000177,0.0867,0.455,93.96,4
spotify:track:2Sfl7odHUmG7qc8SbqUyzE,"DI MI NOMBRE - Cap.8: Éxtasis","El Mal Querer","ROSALÍA",2018-11-02,162376,63,false,111573307,2026-08-10T11:39:50Z,"latina","Columbia",0.794,0.534,8,-6.47,0,0.131,0.885,0.0000518,0.314,0.547,91.871,4
spotify:track:6Y4EGEbQvkh5s3hqcCknca,"Olvídate","Olvídate","Kidd Keo",2021-03-04,193058,64,true,111573307,2026-08-10T11:56:37Z,"trap,trap argentino","WEA Latina",0.564,0.428,0,-10.076,0,0.403,0.0722,0.00000352,0.0979,0.542,79.541,4
spotify:track:1rF6SlxOr7Z0b0uf4humsq,"Nasa","Nasa","Cráneo;Made in M",2017-12-23,145185,0,true,111573307,2026-08-10T19:48:32Z,"lo-fi beats,lo-fi,hip hop lo-fi,lo-fi house","Guayaba Records",0.719,0.378,2,-12.157,1,0.369,0.76,0.00205,0.0965,0.791,80.707,4
spotify:track:3zBCukLskhPfajaRaGgEvc,"Both Sides Of The Moon","Compilation 1.1","Celeste;Gotts Street Park",2019-12-06,253546,46,false,111573307,2026-08-10T19:53:01Z,"","Polydor Records",0.535,0.133,5,-12.876,0,0.0911,0.843,0.00565,0.0968,0.227,58.366,4
spotify:track:6wrptu9SlLfq8bE6C86kEX,"Che Vuole Questa Musica Stasera","Profumo di donna (Original Motion Picture Soundtrack)","Armando Trovajoli",2003,217186,62,false,111573307,2026-08-10T20:07:51Z,"","Creazioni Artistiche Musicali",0.499,0.339,0,-10.147,0,0.0317,0.687,0.0000191,0.112,0.29,90.864,3
